Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_Unknown,Contract_One Year,Contract_Two Year,Payment Method_Credit Card,Payment Method_Mailed Check,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Churn Value,Churn Category_Attitude,Churn Category_Competitor,Churn Category_Dissatisfaction,Churn Category_Other,Churn Category_Price,Churn Category_nan,Churn Reason_Attitude of service provider,Churn Reason_Attitude of support person,Churn Reason_Competitor had better devices,Churn Reason_Competitor made better offer,Churn Reason_Competitor offered higher download speeds,Churn Reason_Competitor offered more data,Churn Reason_Deceased,Churn Reason_Don't know,Churn Reason_Extra data charges,Churn Reason_Lack of affordable download/upload speed,Churn Reason_Lack of self-service on Website,Churn Reason_Limited range of services,Churn Reason_Long distance charges,Churn Reason_Moved,Churn Reason_Network reliability,Churn Reason_Poor expertise of online support,Churn Reason_Poor expertise of phone support,Churn Reason_Price too high,Churn Reason_Product dissatisfaction,Churn Reason_Service dissatisfaction,Churn Reason_nan,Zip Code,Latitude,Longitude,Population,GeoFIPS,Per capita personal income (dollars) 2/,Personal income (thousands of dollars) _x,Population (persons) 1/,   Employer contributions for employee pension and insurance funds 5/,   Employer contributions for government social insurance ,   Farm proprietors' income ,   Nonfarm proprietors' income ,  Farm proprietors employment 6/,  Income maintenance benefits 1/,  Nonfarm proprietors employment ,  Per capita income maintenance benefits 4/,  Per capita retirement and other 4/,  Per capita unemployment insurance compensation 4/,  Proprietors' income ,  Retirement and other ,  Supplements to wages and salaries ,  Unemployment insurance compensation ,  Wages and salaries , Average nonfarm proprietors' income , Average wages and salaries ," Dividends, interest, and rent 2/", Earnings by place of work , Net earnings by place of residence ," Per capita dividends, interest, and rent 4/", Per capita net earnings 4/, Per capita personal current transfer receipts 4/, Per capita personal income 4/, Personal current transfer receipts , Population (persons) 3/, Proprietors employment , Wage and salary employment ,Average earnings per job (dollars) ,Personal income (thousands of dollars) _y,Total employment (number of jobs) 
0,0,3,1,9.22,1,1,14,0,1,0,0,0,0,0,1,1,81.35,233.7,0.0,0,27.660000000000004,261.36,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,77,0,1,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92122,32.85723,-117.209774,34902,073,74326.0,243506541.0,3276208.0,21449772.0,9255097.0,115137.0,13241248.0,4045.0,4136688.0,552616.0,1263.0,10204.0,94.0,13356385.0,33431016.0,30704869.0,307737.0,134153290.0,23961.0,78272.0,50596618.0,178214544.0,155034482.0,15444.0,47321.0,11561.0,74326.0,37875441.0,3276208.0,556661.0,1713934.0,78488.0,243506541.0,2270595.0
0,0,1,1,35.09,0,1,17,0,0,1,0,0,0,0,0,1,75.3,75.3,0.0,20,35.09,130.39,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,80,0,1,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,92274,33.53604,-116.119222,17018,065,51415.0,127195983.0,2473902.0,8547416.0,3433428.0,184698.0,7743633.0,2063.0,3827603.0,338408.0,1547.0,8975.0,108.0,7928331.0,22202206.0,11980844.0,267804.0,49411833.0,22883.0,57489.0,18059499.0,69321008.0,82838871.0,7300.0,33485.0,10630.0,51415.0,26297613.0,2473902.0,340471.0,859500.0,57769.0,127195983.0,1199971.0
0,0,5,0,0.0,0,1,26,0,1,0,0,0,0,0,1,0,28.45,131.05,0.0,0,0.0,131.05,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,77,0,1,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92509,34.004379,-117.447864,63999,065,51415.0,127195983.0,2473902.0,8547416.0,3433428.0,184698.0,7743633.0,2063.0,3827603.0,338408.0,1547.0,8975.0,108.0,7928331.0,22202206.0,11980844.0,267804.0,49411833.0,22883.0,57489.0,18059499.0,69321008.0,82838871.0,7300.0,33485.0,10630.0,51415.0,26297613.0,2473902.0,340471.0,859500.0,57769.0,127195983.0,1199971.0
0,0,20,1,48.73,1,1,12,0,1,1,0,0,1,0,0,1,94.1,1782.4,0.0,80,974.6,2837.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,77,0,1,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92544,33.644585,-116.871544,39264,065,51415.0,127195983.0,2473902.0,8547416.0,3433428.0,184698.0,7743633.0,2063.0,3827603.0,338408.0,1547.0,8975.0,108.0,7928331.0,22202206.0,11980844.0,267804.0,49411833.0,22883.0,57489.0,18059499.0,69321008.0,82838871.0,7300.0,33485.0,10630.0,51415.0,26297613.0,2473902.0,340471.0,859500.0,57769.0,127195983.0,1199971.0
1,4,5,1,45.76,1,1,22,0,0,0,0,0,0,0,1,1,74.35,334.8,0.0,0,228.8,563.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,72,0,1,1,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,92557,33.970661,-117.255039,46214,065,51415.0,127195983.0,2473902.0,8547416.0,3433428.0,184698.0,7743633.0,2063.0,3827603.0,338408.0,1547.0,8975.0,108.0,7928331.0,22202206.0,11980844.0,267804.0,49411833.0,22883.0,57489.0,18059499.0,69321008.0,82838871.0,7300.0,33485.0,10630.0,51415.0,26297613.0,2473902.0,340471.0,859500.0,57769.0,127195983.0,1199971.0
1,2,27,1,7.02,0,1,25,1,0,0,0,0,0,0,1,1,75.2,1929.35,0.0,0,189.54,2118.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,80,0,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92571,33.828289,-117.201666,26357,065,51415.0,127195983.0,2473902.0,8547416.0,3433428.0,184698.0,7743633.0,2063.0,3827603.0,338408.0,1547.0,8975.0,108.0,7928331.0,22202206.0,11980844.0,267804.0,49411833.0,22883.0,57489.0,18059499.0,69321008.0,82838871.0,7300.0,33485.0,10630.0,51415.0,26297613.0,2473902.0,340471.0,859500.0,57769.0,127195983.0,1199971.0
0,0,4,1,48.35,1,1,24,0,0,1,0,1,0,0,1,1,89.2,346.2,0.0,0,193.4,539.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,74,0,1,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92807,33.848733,-117.788357,36301,059,83553.0,263290135.0,3151184.0,18368657.0,9318319.0,21854.0,23441223.0,191.0,4060610.0,628408.0,1289.0,8858.0,89.0,23463077.0,27914420.0,27686976.0,281086.0,137331567.0,37303.0,78116.0,59580750.0,188481620.0,171453269.0,18907.0,54409.0,10236.0,83553.0,32256116.0,3151184.0,628599.0,1758050.0,78973.0,263290135.0,2386649.0
0,0,1,1,45.81,1,1,21,0,0,0,0,1,0,0,1,1,85.7,85.7,0.0,0,45.81,131.51,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,68,0,1,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92823,33.924143,-117.79387,1408,059,83553.0,263290135.0,3151184.0,18368657.0,9318319.0,21854.0,23441223.0,191.0,4060610.0,628408.0,1289.0,8858.0,89.0,23463077.0,27914420.0,27686976.0,281086.0,137331567.0,37303.0,78116.0,59580750.0,188481620.0,171453269.0,18907.0,54409.0,10236.0,83553.0,32256116.0,3151184.0,628599.0,1758050.0,78973.0,263290135.0,2386649.0
1,3,65,1,18.39,1,1,28,1,0,1,0,1,1,0,1,0,105.25,6786.4,0.0,0,1195.35,7981.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,78,0,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92887,33.884073,-117.732197,20893,059,83553.0,263290135.0,3151184.0,18368657.0,9318319.0,21854.0,23441223.0,191.0,4060610.0,628408.0,1289.0,8858.0,89.0,23463077.0,27914420.0,27686976.0,281086.0,137331567.0,37303.0,78116.0,59580750.0,188481620.0,171453269.0,18907.0,54409.0,10236.0,83553.0,32256116.0,3151184.0,628599.0,1758050.0,78973.0,263290135.0,2386649.0
1,3,49,1,22.92,1,1,14,0,1,0,0,0,1,0,1,0,90.05,4547.25,0.0,0,1123.0800000000002,5670.33,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,112,0,1,1,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93067,34.420998,-119.60137,576,083,75720.0,33607554.0,443837.0,2511097.0,1060758.0,203551.0,3622018.0,1028.0,615564.0,70322.0,1387.0,9280.0,100.0,3825569.0,4118834.0,3571855.0,44474.0,15051354.0,51506.0,64136.0,9828861.0,22448778.0,18999821.0,22145.0,42808.0,10767.0,75720.0,4778872.0,443837.0,71350.0,234678.0,73355.0,33607554.0,306028.0
1,1,43,1,14.52,1,1,5,0,1,1,1,1,1,0,1,1,110.75,4687.9,0.0,0,624.36,5312.259999999999,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,77,0,1,1,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93101,34.419203,-119.710008,31727,083,75720.0,33607554.0,443837.0,2511097.0,1060758.0,203551.0,3622018.0,1028.0,615564.0,70322.0,1387.0,9280.0,100.0,3825569.0,4118834.0,3571855.0,44474.0,15051354.0,51506.0,64136.0,9828861.0,22448778.0,18999821.0,22145.0,42808.0,10767.0,75720.0,4778872.0,443837.0,71350.0,234678.0,73355.0,33607554.0,306028.0
0,0,56,1,48.8,1,1,12,1,0,1,0,1,1,0,1,1,104.55,5794.65,0.0,0,2732.8,8527.449999999999,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,80,0,1,1,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93201,35.869626,-119.498771,1054,107,47295.0,22585661.0,477544.0,1896674.0,670740.0,1082616.0,1332461.0,3478.0,1213364.0,42847.0,2541.0,10298.0,197.0,2415077.0,4917802.0,2567414.0,93893.0,9178599.0,31098.0,50089.0,2649255.0,14161090.0,13711347.0,5548.0,28712.0,13036.0,47295.0,6225059.0,477544.0,46325.0,183247.0,61685.0,22585661.0,229572.0
1,7,20,1,5.31,1,1,10,0,0,0,0,1,1,1,1,1,94.55,1899.65,0.0,0,106.2,2005.85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,75,0,1,1,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93208,36.057458,-118.591951,191,107,47295.0,22585661.0,477544.0,1896674.0,670740.0,1082616.0,1332461.0,3478.0,1213364.0,42847.0,2541.0,10298.0,197.0,2415077.0,4917802.0,2567414.0,93893.0,9178599.0,31098.0,50089.0,2649255.0,14161090.0,13711347.0,5548.0,28712.0,13036.0,47295.0,6225059.0,477544.0,46325.0,183247.0,61685.0,22585661.0,229572.0
0,0,2,1,47.47,1,1,19,0,1,0,0,0,1,1,1,0,89.5,161.5,0.0,0,94.94,256.44,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,69,0,1,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93215,35.772244,-119.209689,37280,029,44862.0,41098858.0,916108.0,4177897.0,1488430.0,653901.0,2903686.0,1365.0,1774711.0,92708.0,1937.0,8473.0,165.0,3557587.0,7762617.0,5666327.0,151239.0,20615463.0,31321.0,57109.0,5266223.0,29839377.0,26144068.0,5748.0,28538.0,10576.0,44862.0,9688567.0,916108.0,94073.0,360987.0,65572.0,41098858.0,455060.0
0,0,52,0,0.0,0,1,18,0,1,0,0,1,1,1,0,1,49.15,2550.9,0.0,30,0.0,2580.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,76,0,1,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92592,33.507255,-117.029473,46171,065,51415.0,127195983.0,2473902.0,8547416.0,3433428.0,184698.0,7743633.0,2063.0,3827603.0,338408.0,1547.0,8975.0,108.0,7928331.0,22202206.0,11980844.0,267804.0,49411833.0,22883.0,57489.0,18059499.0,69321008.0,82838871.0,7300.0,33485.0,10630.0,51415.0,26297613.0,2473902.0,340471.0,859500.0,57769.0,127195983.0,1199971.0
0,0,2,1,43.99,0,1,27,1,0,0,0,0,0,0,1,1,49.25,91.1,0.0,0,87.98,179.07999999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,69,0,1,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92129,32.961064,-117.134917,47224,073,74326.0,243506541.0,3276208.0,21449772.0,9255097.0,115137.0,13241248.0,4045.0,4136688.0,552616.0,1263.0,10204.0,94.0,13356385.0,33431016.0,30704869.0,307737.0,134153290.0,23961.0,78272.0,50596618.0,178214544.0,155034482.0,15444.0,47321.0,11561.0,74326.0,37875441.0,3276208.0,556661.0,1713934.0,78488.0,243506541.0,2270595.0
1,1,33,1,27.78,1,1,8,0,0,0,0,1,1,0,1,1,94.5,3105.55,0.0,0,916.74,4022.29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,72,0,1,1,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92129,32.961064,-117.134917,47224,073,74326.0,243506541.0,3276208.0,21449772.0,9255097.0,115137.0,13241248.0,4045.0,4136688.0,552616.0,1263.0,10204.0,94.0,13356385.0,33431016.0,30704869.0,307737.0,134153290.0,23961.0,78272.0,50596618.0,178214544.0,155034482.0,15444.0,47321.0,11561.0,74326.0,37875441.0,3276208.0,556661.0,1713934.0,78488.0,243506541.0,2270595.0
0,0,30,1,45.88,1,1,19,1,1,1,0,0,0,0,1,0,91.7,2758.15,0.0,0,1376.4,4134.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,69,0,1,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92129,32.961064,-117.134917,47224,073,74326.0,243506541.0,3276208.0,21449772.0,9255097.0,115137.0,13241248.0,4045.0,4136688.0,552616.0,1263.0,10204.0,94.0,13356385.0,33431016.0,30704869.0,307737.0,134153290.0,23961.0,78272.0,50596618.0,178214544.0,155034482.0,15444.0,47321.0,11561.0,74326.0,37875441.0,3276208.0,556661.0,1713934.0,78488.0,243506541.0,2270595.0
0,0,20,1,44.44,1,1,13,0,0,1,0,1,1,0,0,1,98.55,1842.8,0.0,120,888.8,2851.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,73,0,1,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92129,32.961064,-117.134917,47224,073,74326.0,243506541.0,3276208.0,21449772.0,9255097.0,115137.0,13241248.0,4045.0,4136688.0,552616.0,1263.0,10204.0,94.0,13356385.0,33431016.0,30704869.0,307737.0,134153290.0,23961.0,78272.0,50596618.0,178214544.0,155034482.0,15444.0,47321.0,11561.0,74326.0,37875441.0,3276208.0,556661.0,1713934.0,78488.0,243506541.0,2270595.0
0,0,46,1,2.37,1,1,20,1,1,1,0,1,1,1,1,1,110.0,4874.8,0.0,0,109.02,4983.820000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,65,0,1,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93606,36.798882,-120.019511,807,019,50549.0,51316407.0,1015190.0,4693574.0,1734142.0,747413.0,3964750.0,4022.0,2530263.0,112685.0,2492.0,10823.0,158.0,4712163.0,10987089.0,6427716.0,160850.0,24176646.0,35184.0,55572.0,6845221.0,35316525.0,30792984.0,6743.0,30332.0,13474.0,50549.0,13678202.0,1015190.0,116707.0,435053.0,64007.0,51316407.0,551760.0
1,1,7,1,21.91,1,1,11,0,0,0,0,1,1,0,1,1,95.6,644.35,0.0,0,153.37,797.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,74,0,1,1,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93662,36.545322,-119.642281,26213,019,50549.0,51316407.0,1015190.0,4693574.0,1734142.0,747413.0,3964750.0,4022.0,2530263.0,112685.0,2492.0,10823.0,158.0,4712163.0,10987089.0,6427716.0,160850.0,24176646.0,35184.0,55572.0,6845221.0,35316525.0,30792984.0,6743.0,30332.0,13474.0,50549.0,13678202.0,1015190.0,116707.0,435053.0,64007.0,51316407.0,551760.0
0,0,4,1,36.93,0,1,18,0,0,0,0,1,0,0,1,1,78.85,292.8,0.0,0,147.72,440.52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,65,0,1,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93675,36.719141,-119.202677,3146,019,50549.0,51316407.0,1015190.0,4693574.0,1734142.0,747413.0,3964750.0,4022.0,2530263.0,112685.0,2492.0,10823.0,158.0,4712163.0,10987089.0,6427716.0,160850.0,24176646.0,35184.0,55572.0,6845221.0,35316525.0,30792984.0,6743.0,30332.0,13474.0,50549.0,13678202.0,1015190.0,116707.0,435053.0,64007.0,51316407.0,551760.0
0,0,55,1,37.38,1,1,7,0,0,1,0,1,1,1,0,1,100.0,5509.3,0.0,100,2055.9,7665.200000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,66,0,1,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93706,36.654614,-119.903674,35790,019,50549.0,51316407.0,1015190.0,4693574.0,1734142.0,747413.0,3964750.0,4022.0,2530263.0,112685.0,2492.0,10823.0,158.0,4712163.0,10987089.0,6427716.0,160850.0,24176646.0,35184.0,55572.0,6845221.0,35316525.0,30792984.0,6743.0,30332.0,13474.0,50549.0,13678202.0,1015190.0,116707.0,435053.0,64007.0,51316407.0,551760.0
1,1,20,1,5.37,0,1,24,0,1,0,0,0,0,0,1,1,73.65,1463.5,0.0,0,107.4,1570.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,71,0,1,1,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93928,35.930782,-121.189757,254,053,65123.0,28189179.0,432858.0,2398500.0,949839.0,678332.0,3258616.0,775.0,656266.0,52263.0,1516.0,9413.0,169.0,3936948.0,4074390.0,3348339.0,73038.0,12377209.0,62350.0,57813.0,5728852.0,19662496.0,17656633.0,13235.0,40791.0,11098.0,65123.0,4803694.0,432858.0,53038.0,214092.0,73606.0,28189179.0,267130.0
0,0,9,1,48.71,1,1,15,0,0,1,0,1,1,1,1,1,100.5,918.6,0.0,0,438.39,1356.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,65,0,1,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94102,37.7795,-122.419233,28998,075,155819.0,125970097.0,808437.0,12319895.0,6290805.0,0.0,11070491.0,0.0,1536391.0,180695.0,1900.0,11476.0,102.0,11070491.0,9277659.0,18610700.0,82589.0,129041340.0,61266.0,161387.0,31362586.0,158722531.0,83710872.0,38794.0,103547.0,13479.0,155819.0,10896639.0,808437.0,180695.0,799577.0,161917.0,125970097.0,980272.0
0,0,10,1,5.46,0,1,24,0,1,0,0,0,0,0,0,1,72.85,688.65,0.0,30,54.6,773.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,69,0,1,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94108,37.791998,-122.408653,13723,075,155819.0,125970097.0,808437.0,12319895.0,6290805.0,0.0,11070491.0,0.0,1536391.0,180695.0,1900.0,11476.0,102.0,11070491.0,9277659.0,18610700.0,82589.0,129041340.0,61266.0,161387.0,31362586.0,158722531.0,83710872.0,38794.0,103547.0,13479.0,155819.0,10896639.0,808437.0,180695.0,799577.0,161917.0,125970097.0,980272.0
0,0,1,1,36.92,1,1,6,0,0,0,0,0,0,0,1,1,73.55,73.55,0.0,0,36.92,110.47,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,75,0,1,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,94114,37.758085,-122.434801,30587,075,155819.0,125970097.0,808437.0,12319895.0,6290805.0,0.0,11070491.0,0.0,1536391.0,180695.0,1900.0,11476.0,102.0,11070491.0,9277659.0,18610700.0,82589.0,129041340.0,61266.0,161387.0,31362586.0,158722531.0,83710872.0,38794.0,103547.0,13479.0,155819.0,10896639.0,808437.0,180695.0,799577.0,161917.0,125970097.0,980272.0
0,0,3,1,41.9,1,1,11,0,1,0,0,0,0,0,1,1,79.4,205.05,0.0,0,125.7,330.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,75,0,1,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,94130,37.820894,-122.369725,1458,075,155819.0,125970097.0,808437.0,12319895.0,6290805.0,0.0,11070491.0,0.0,1536391.0,180695.0,1900.0,11476.0,102.0,11070491.0,9277659.0,18610700.0,82589.0,129041340.0,61266.0,161387.0,31362586.0,158722531.0,83710872.0,38794.0,103547.0,13479.0,155819.0,10896639.0,808437.0,180695.0,799577.0,161917.0,125970097.0,980272.0
0,0,4,1,6.68,1,1,17,0,0,0,0,0,1,0,1,1,84.6,360.1,0.0,0,26.72,386.8200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,68,0,1,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94304,37.386978,-122.177746,1723,085,144399.0,270162197.0,1870945.0,16599070.0,9588082.0,47691.0,16243585.0,709.0,2023296.0,281121.0,1081.0,8825.0,83.0,16291276.0,16510340.0,26187152.0,154405.0,206166002.0,57781.0,169868.0,53122613.0,248644430.0,198351543.0,28393.0,106017.0,9989.0,144399.0,18688041.0,1870945.0,281830.0,1213681.0,166261.0,270162197.0,1495511.0
